dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1691985779,1,113.050087,22.604215,0.000000,78.308779,-1.000000,730.479876,1,0,0.000000
1691985905,1,113.051256,22.604518,0.000000,40.000000,-1.000000,124.779430,1,0,0.000000
1691985933,1,113.052399,22.604844,0.000000,40.000000,-1.000000,122.996820,1,0,0.000000
1691985954,1,113.054257,22.606262,0.000000,59.856355,-1.000000,247.285599,1,0,0.000000
1691985963,1,113.055309,22.606717,0.000000,52.331138,-1.000000,119.314196,1,0,0.000000
1691985976,1,113.056735,22.607463,0.000000,40.000000,-1.000000,168.337641,1,0,0.000000
1691986029,1,113.057766,22.608066,0.000000,40.000000,-1.000000,125.249205,1,0,0.000000
1691986048,1,113.059422,22.609015,0.000000,52.331138,-1.000000,200.129495,1,0,0.000000
1691986056,1,113.060765,22.609561,0.000000,78.308779,-1.000000,150.702781,1,0,0.000000
1691986064,1,113.062237,22.610127,0.000000,40.000000,-1.000000,163.806432,1,0,0.000000
1691986071,1,113.063220,22.610547,0.000000,40.000000,-1.000000,111.207750,1,0,0.000000
1691986084,1,113.064911,22.611161,0.000000,52.331138,-1.000000,186.647711,1,0,0.000000
1691986104,1,113.067158,22.612107,0.000000,40.000000,-1.000000,253.753313,1,0,0.000000
1691986111,1,113.068372,22.612431,0.000000,59.856355,-1.000000,129.823664,1,0,0.000000
1691986134,1,113.068160,22.610367,0.000000,78.308779,-1.000000,229.582770,1,0,0.000000
1691986140,1,113.069296,22.609749,0.000000,79.794458,-1.000000,135.382973,1,0,0.000000
1691986158,1,113.068028,22.609543,0.000000,68.463699,-1.000000,132.361926,1,0,0.000000
1691986184,1,113.067054,22.609775,0.000000,45.752000,-1.000000,103.406046,1,0,0.000000
1691986419,1,113.069435,22.609686,0.000000,88.262594,-1.000000,244.965111,1,0,0.000000
1691986446,1,113.069701,22.608601,0.000000,40.000000,-1.000000,123.231997,1,0,0.000000
1691986478,1,113.070269,22.607662,0.000000,59.856355,-1.000000,119.252526,1,0,0.000000
1691986491,1,113.070524,22.606442,0.000000,40.000000,-1.000000,137.629943,1,0,0.000000
1691986505,1,113.071217,22.605288,0.000000,40.000000,-1.000000,146.396506,1,0,0.000000
1691986518,1,113.071605,22.603957,0.000000,68.463699,-1.000000,152.623307,1,0,0.000000
1691986531,1,113.071925,22.602577,0.000000,47.546298,-1.000000,156.325842,1,0,0.000000
1691986570,1,113.071892,22.603550,0.000000,45.752000,-1.000000,107.737196,1,0,0.000000
1691986576,1,113.071414,22.604408,0.000000,40.000000,-1.000000,107.023937,1,0,0.000000
1691986589,1,113.071005,22.605662,0.000000,40.000000,-1.000000,145.064136,1,0,0.000000
1691986603,1,113.070537,22.607058,0.000000,59.856355,-1.000000,161.919389,1,0,0.000000
1691986616,1,113.069937,22.608097,0.000000,52.331138,-1.000000,130.508324,1,0,0.000000
1691986635,1,113.069944,22.609503,0.000000,52.331138,-1.000000,155.692076,1,0,0.000000
1691986649,1,113.068760,22.610605,0.000000,40.000000,-1.000000,172.404277,1,0,0.000000
1691986782,1,113.068527,22.612475,0.000000,59.856355,-1.000000,208.429787,1,0,0.000000
1691986830,1,113.067377,22.614063,0.000000,52.331138,-1.000000,211.957413,1,0,0.000000
1691986870,1,113.066982,22.614921,0.000000,40.000000,-1.000000,103.312932,1,0,0.000000
1691987013,1,113.067779,22.615662,0.000000,45.752000,-1.000000,115.977618,1,0,0.000000
1691987146,1,113.066984,22.615039,0.000000,40.000000,-1.000000,107.000428,1,0,0.000000
1691987880,1,113.068471,22.615812,0.000000,91.261942,-1.000000,175.267476,1,0,0.000000
1691987883,1,113.067504,22.615669,0.000000,88.226261,0.246233,100.724552,1,0,0.000000
1691990843,1,113.067136,22.614717,0.000000,40.000000,-1.000000,112.022676,1,0,0.000000
1691990937,1,113.067755,22.615631,0.000000,45.752000,-1.000000,119.544481,1,0,0.000000
1691991073,1,113.066226,22.616516,0.000000,40.000000,-1.000000,185.285178,1,0,0.000000
1691991080,1,113.065915,22.617229,0.000000,54.477948,-1.000000,85.113475,1,0,0.000000
1691991111,1,113.065198,22.619111,0.000000,40.000000,-1.000000,221.163050,1,0,0.000000
1691991127,1,113.064517,22.620192,0.000000,52.331138,-1.000000,138.637948,1,0,0.000000
1691991134,1,113.064345,22.621090,0.000000,40.000000,-1.000000,101.007337,1,0,0.000000
1691991155,1,113.063477,22.623301,0.000000,45.752000,-1.000000,260.528211,1,0,0.000000
1691991187,1,113.062638,22.625027,0.000000,40.000000,-1.000000,209.750334,1,0,0.000000
